DATE,Total Voice Traffic in Erlang 2G,Total Voice Traffic in Erlang 3G,Volte Traffic,Total DATA Traffic in GB 2G,Total DATA Traffic in GB 3G,Total DATA Traffic in GB 4G,Voice Erlang per node 2G,Voice Erlang per node 3G,Voice Erlang per node 4G,Data Traffic per Node in (GB) 2G,Data Traffic per Node in (GB) 3G,Data Traffic per Node in (GB) 4G,VLR Unique Count,Data VLR Count 2G,Data VLR Count 3G,Data VLR Count 4G,Busy Hour voice Traffic 2G,Busy Hour voice Traffic per node 3G,Busy Hour voice Traffic per node 2G,Busy Hour voice Traffic 3G,Total Voice Traffic(Erlang),Total Data Volume in (TB) ,3G Data Throughput(in Gbps),4G Data Throughput(in Gbps)
15-11-2022,"72,804.00","44,257.00",487.9,377,"40,209.56","4,982.06",59.38,39.44,2.51,0.3,35.8,32.8,960925,48548,92351,9339,6660,3650,5.4,3.4,117061,44.5,,
16-11-2022,"71,729.00","44,022.00",439.62,361,"37,801.53","4,597.62",58.51,39.24,2.41,0.3,33.7,33.2,971529,50662,93481,9558,6503,3622,5.3,3.4,115751,41.8,,
17-11-2022,"72,963.00","44,024.00",490.98,383,"39,392.17","4,653.96",59.51,39.24,2.55,0.3,35.1,30.7,984124,51343,91403,9171,6884,3618,5.6,3.4,116987,43.4,,
18-11-2022,"70,619.00","42,282.00",466.21,372,"38,098.85",4646.85,57.6,37.68,2.48,0.3,34,31,993094,51229,90643,9328,6539,3395,5.3,3.2,112901,42.1,,
19-11-2022,"71,582.00","42,782.00",357.43,357,"39,354.11","4,075.81",58.39,38.13,2.38,0.3,35.1,31,1003177,50484,91530,9212,6591,3426,5.3,3.2,114364,42.8,,
20-11-2022,"68,698.00","39,310.00",449.21,373,"39,634.21",4869.1803,56.03,35.04,2.49,0.3,35.3,27.2,1010428,49522,92103,9095,6582,3387,5.3,3.2,108008,43.8,,
21-11-2022,"73,067.00","43,495.00",504.9,368,"38,104.75","4,753.97",59.6,38.77,2.45,0.3,34,32.5,1018697,50255,90827,9259,6788,3511,5.5,3.3,116562,42.2,,
22-11-2022,"71,758.00","43,603.00",348.7,349,"38,391.73","3,902.44",58.53,38.86,2.33,0.3,34.2,31.7,1029251,50228,93918,9132,6694,3571,5.4,3.4,115361,41.6,,
23-11-2022,"71,666.00","43,831.00",437,353,"38,456.84","4,690.04",58.46,39.07,2.35,0.3,34.3,26,1039758,49991,91546,9291,6554,3524,5.3,3.3,115497,42.5,,
24-11-2022,"71,641.00","43,879.00",488.6,345,"38,775.98","4,653.11",58.43,39.11,2.3,0.3,34.6,31.3,1049737,48539,91582,9427,6589,3619,5.3,3.4,115520,42.7,,
25-11-2022,"69,314.00","42,401.00",469.37,349,"38,354.98","4,657.94",56.54,37.79,2.33,0.3,34.2,31,1059911,49536,91895,9269,6436,3363,5.2,3.2,111715,42.3,,
26-11-2022,"69,412.00","41,328.00",355.3,325,"38,231.20","3,894.36",56.62,36.83,2.17,0.3,34.1,31.1,1075618,50933,89904,9165,6380,3361,5.2,3.2,110740,41.5,,
27-11-2022,"67,037.00","38,183.00",483.9,346,"38,900.86","4,852.18",54.68,34.03,2.31,0.3,34.7,26,1082347,48811,88940,9201,6271,3249,5.1,3.1,105220,43.1,,
28-11-2022,"70,623.00","42,478.00",497.8,350,"37,180.78",4683.42,57.6,37.86,2.33,0.3,33.1,32.3,1089534,49413,89763,9419,6407,3408,5.2,3.2,113101,41.2,,
29-11-2022,"71,057.00","42,775.00",489.4,347,"37,460.45",4627.17,57.96,38.12,2.31,0.3,33.4,31.2,1098848,48471,89461,9356,6615,3566,5.4,3.4,113832,41.4,,
30-11-2022,"71,999.00","43,705.00",480.2,362,"38,551.03",4729.05,58.73,38.95,2.41,0.3,34.4,30.8,1106464,50267,90676,9343,6627,3630,5.4,3.4,115704,42.6,,
01-12-2022,"72,413.00","43,399.00",475.4,378,"38,592.77","4,713.64",59.06,38.68,2.52,0.3,34.4,31.5,729520,48935,89990,9388,6648,3541,5.4,3.3,115812,42.7,,
02-12-2022,"70,001.00","42,359.00",436,368,"38,767.94","4,530.82",57.1,37.75,2.45,0.3,34.6,31.4,765559,48935,89990,9388,6352,3485,5.2,3.3,112360,42.6,,
03-12-2022,"69,731.00","41,761.00",461.7,368,"39,349.97","4,649.62",56.88,37.22,2.45,0.3,35.1,30.2,791184,50291,89499,9288,6418,3379,5.2,3.2,111492,43.3,,
04-12-2022,"66,678.00","38,415.00",436.76,356,"40,072.78","4,642.66",54.39,34.24,2.37,0.3,35.7,31,809296,48963,90258,8822,6108,3226,5,3,105093,44,,
05-12-2022,"70,404.00","43,113.00",476.26,348,"37,279.19","4,372.04",57.43,38.43,2.32,0.3,33.2,31,825435,48514,92482,9348,6370,3411,5.2,3.2,113517,41,,
06-12-2022,"70,177.00","42,129.00",429.32,356,"37,766.72","4,370.36",57.24,37.55,2.37,0.3,33.7,29.1,842404,49315,90715,9429,6595,3481,5.4,3.3,112306,41.5,,
07-12-2022,"68,351.00","41,752.00",109.6,317,"37,671.76","3,703.58",55.75,37.21,2.11,0.3,33.6,29.1,858378,48951,91135,9374,6062,3184,4.9,3,110103,40.7,,
08-12-2022,"68,122.00","41,418.00",263.1,306,"37,703.97","3,801.18",55.56,36.91,2.04,0.2,33.6,24.7,874220,43642,90530,8912,6315,3505,5.1,3.3,109540,40.8,,
09-12-2022,"68,309.00","42,119.00",435.4,354,"38,623.71","4,516.97",55.72,37.54,2.36,0.3,34.4,25.3,887627,46322,92952,9404,6400,3501,5.2,3.3,110428,42.5,,
10-12-2022,"69,301.00","41,174.00",428.9,376,"41,457.21","4,800.64",56.53,36.7,2.51,0.3,36.9,30.1,901313,45488,91831,8985,6491,3502,5.3,3.3,110475,45.5,,
11-12-2022,"66,721.00","39,010.00",341.8,328,"40,358.27","3,988.83",54.42,34.77,2.19,0.3,36,32,912235,45242,92729,8971,6387,3505,5.2,3.3,105731,43.6,,
12-12-2022,"72,210.00","44,280.00",448.29,345,"38,529.58","4,385.71",58.9,39.47,2.3,0.3,34.3,26.6,921216,45632,95220,9400,6925,3658,5.6,3.5,116490,42.2,,
13-12-2022,"72,089.00","44,080.00",463.29,361,"39,766.52","4,530.28",58.8,39.29,2.41,0.3,35.4,29.2,933511,45413,91877,9313,6535,3712,5.3,3.5,116169,43.6,,
14-12-2022,"71,205.00","43,858.00",459.55,353,"40,205.09","4,601.46",58.08,39.09,2.35,0.3,35.8,30.2,944903,46248,92685,9245,6576,3657,5.3,3.5,115063,44.1,,
15-12-2022,"70,826.00","44,109.00",446.5,355,"40,598.38","4,749.73",57.77,39.31,2.37,0.3,36.2,30.7,956692,47252,92959,9221,6424,3669,5.2,3.5,114935,44.6,,
16-12-2022,"68,522.00","42,660.00",451.26,380,"40,990.30","4,694.11",55.89,38.02,2.53,0.3,36.5,31.7,968184,46341,91860,9429,6453,3653,5.2,3.4,111182,45,,
17-12-2022,"69,098.00","42,641.00",460.33,364,"41,677.81","4,844.41",56.36,38,2.43,0.3,37.1,31.3,979232,47784,93279,9316,6248,3523,5.1,3.3,111739,45.8,,
18-12-2022,"66,036.00","39,413.00",380.32,304,"41,692.42","4,294.37",53.86,35.13,2.03,0.2,37.2,32.3,986627,44622,91578,8937,6331,3496,5.1,3.3,105449,45.2,,
19-12-2022,"67,006.00","40,328.00",472.6,336,"39,341.11","4,635.92",54.65,35.94,2.24,0.3,35.1,28.6,994715,44796,93464,9390,6453,3658,5.2,3.5,107334,43.3,,
20-12-2022,"70,299.00","44,511.00",434,351,"39,830.21","4,446.40",57.34,39.67,2.34,0.3,35.5,30.9,1003480,45865,95796,9382,6593,3693,5.4,3.5,114810,43.6,,
21-12-2022,"70,108.00","44,489.00",523.6,342,"39,857.14","4,387.38",57.18,39.65,2.28,0.3,35.5,29.6,1013587,45639,94638,9369,6454,3657,5.2,3.5,114597,43.5,,
22-12-2022,"69,903.00","43,729.00",471.6,355,"40,343.78","4,289.67",57.02,38.97,2.37,0.3,36,29.2,1023157,46594,94349,9241,6520,3682,5.3,3.5,113632,43.9,,
23-12-2022,"69,097.00","42,791.00",455.3,358,"39,955.47","4,622.29",56.36,38.14,2.39,0.3,35.6,28.6,1033115,46601,93105,9619,6556,3600,5.3,3.4,111888,43.9,,
24-12-2022,"67,237.00","41,598.00",342.8,324,"40,354.73","3,473.86",54.84,37.07,2.16,0.3,36,30.8,1044384,47341,91631,9306,6100,3426,5,3.2,108835,43.1,,
25-12-2022,"64,143.00","36,378.00",224.1,289,"37,575.77","3,203.79",52.32,32.42,1.93,0.2,33.5,23.2,1055221,45271,92908,8955,5637,2898,4.6,2.7,100521,40.1,,
26-12-2022,"68,379.00","42,262.00",467.1,349,"40,062.64","4,729.14",55.77,37.67,2.33,0.3,35.7,21.4,1062601,45600,92361,9577,6222,3450,5.1,3.3,110641,44.1,,
27-12-2022,"70,827.00","41,381.00",461.2,374,"40,164.92","4,952.23",57.77,36.88,2.49,0.3,35.8,31.5,1074681,48044,91053,9860,6446,3476,5.2,3.3,112208,44.4,,
28-12-2022,"67,406.00","41,421.00",465.6,351,"40,319.76","4,760.47",54.98,36.92,2.34,0.3,35.9,33,1084604,46780,91938,9487,6134,3394,5,3.2,108827,44.4,,
29-12-2022,"67,208.00","41,512.00",455.7,351,"40,628.66","4,697.39",54.82,37,2.34,0.3,36.2,31.7,1097575,46850,91712,9506,6177,3453,5,3.3,108720,44.6,,
30-12-2022,"65,396.00","40,135.00",468.6,357,"40,573.43","4,878.65",53.34,35.77,2.38,0.3,36.2,31.3,1108190,47942,91769,9782,6179,3322,5,3.1,105531,44.7,,
31-12-2022,"65,817.00","40,325.00",476.3,367,"40,637.27","4,876.27",53.68,35.94,2.45,0.3,36.2,32.5,1119046,47871,92118,9564,6029,3317,4.9,3.1,106142,44.8,,
01-01-2023,"85,666","52,141",568.6,393,"41,324.88","4,836.50",69.87,46.47,2.62,0.3,36.8,32.5,685221,46684,90791,8816,7095,4013,5.8,3.8,137807,45.5,,
02-01-2023,"68,429","40,687",454.2,370,"40,074.96","4,922.70",55.81,36.26,2.47,0.3,35.7,32.2,708663,48095,91860,9460,6253,3388,5.1,3.2,109116,44.3,,
03-01-2023,"69,357","41,819",458,358,"40,870.08","5,142.80",56.57,37.27,2.39,0.3,36.4,32.8,746483,47943,93702,9627,6334,3437,5.1,3.2,111176,45.3,,
04-01-2023,"70,599","42,539",403.9,324,"40,842.61","4,547.30",57.58,37.91,2.16,0.3,36.4,34.3,776190,48023,94258,9433,6359,3610,5.2,3.4,113138,44.6,,
05-01-2023,"68,873","42,990",420.48,341,"40,973.51","4,665.10",56.18,38.32,2.27,0.3,36.5,30.3,796421,48109,94993,9554,6249,3539,5.1,3.3,111863,44.9,,
06-01-2023,"68,453","42,511",431.55,357,"39,351.89","4,612.90",55.83,37.89,2.38,0.3,35.1,31.1,814342,48686,94363,9724,6316,3433,5.1,3.2,110964,43.3,,
07-01-2023,"67,899","41,464",428.71,341,"40,949.41","4,672.70",55.38,36.96,2.27,0.3,36.5,30.8,831775,48735,94540,9499,6315,3429,5.1,3.2,109363,44.9,,
08-01-2023,"65,948","38,890",467.52,357,"41,207.89","4,869.10",53.79,34.66,2.38,0.3,36.7,31.2,843259,48073,93078,9250,6367,3598,5.2,3.4,104838,45.3,,
09-01-2023,"69,875","43,735",460.47,372,"40,830.59","4,644.20",56.99,38.98,2.48,0.3,36.4,32.5,852590,48218,94642,9326,6525,3646,5.3,3.4,113610,44.8,,
10-01-2023,"70,214","44,016",476.58,369,"42,066.11","5,088.10",57.27,39.23,2.46,0.3,37.5,31,866950,47396,95279,9761,6515,3701,5.3,3.5,114230,46.4,,
11-01-2023,"70,584","44,064",515.2,366,"42,627.58","5,144.30",57.57,39.27,2.44,0.3,38,33.9,882833,47260,95206,9816,6611,3711,5.4,3.5,114648,47,,
12-01-2023,"71,856","43,938",481.69,385,"42,847.24","4,978.30",58.61,39.16,2.57,0.3,38.2,34.3,894161,48445,94899,9408,6698,3612,5.4,3.4,115794,47.1,,
13-01-2023,"69,834","42,952",488.97,386,"42,972.67","5,069.90",56.96,38.28,2.57,0.3,38.3,33.2,905682,48027,93917,9528,6470,3630,5.3,3.4,112786,47.3,,
14-01-2023,"68,439","41,210",485.57,375,"44,350.44","5,192.40",55.82,36.73,2.5,0.3,39.5,33.8,917849,45779,93873,9118,6307,3394,5.1,3.2,109649,48.7,,
15-01-2023,"66,688","38,185",510.64,383,"44,543.24","5,406.90",54.39,34.03,2.55,0.3,39.7,34.6,924351,46903,92851,9247,6358,3363,5.2,3.2,104873,49.2,,
16-01-2023,"69,922","44,347",522.81,371,"41,916.98","4,969.60",57.03,39.52,2.47,0.3,37.4,36,934110,46278,97722,9713,6394,3651,5.2,3.4,114269,46.1,,
17-01-2023,"71,272","44,408",559,367,"42,576.16","5,249.62",58.13,39.58,2.45,0.3,37.9,33.1,945733,47438,95887,9727,6459,3601,5.2,3.4,115680,47.1,,
18-01-2023,"69,814","43,975",522.08,366,"41,317.10","4,929.22",56.94,39.19,2.44,0.3,36.8,35,957087,47970,96863,9663,6466,3611,5.2,3.4,113789,45.5,,
19-01-2023,"70,705","44,835",538.07,354,"41,237.28",4903.28,57.67,39.96,2.36,0.3,36.8,32.9,967956,46682,95686,9675,6495,3753,5.3,3.5,115540,45.4,,
20-01-2023,"69,837","44,379",523.89,359,"40,997.60","4,869.62",56.96,39.55,2.39,0.3,36.5,32.7,977592,47253,95320,9708,6607,3713,5.4,3.5,114216,45.1,,
21-01-2023,"70,966","44,133",499.6,371,"42,608.70",4984.1544,57.88,39.33,2.47,0.3,38,32.5,987836,46809,95587,9662,6628,3702,5.4,3.5,115099,46.8,,
22-01-2023,"67,777","40,446",529.73,375,"42,813.27",5226.7967,55.28,36.05,2.5,0.3,38.2,33.2,995231,47843,93593,9519,6434,3621,5.2,3.4,108223,47.3,,
23-01-2023,"72,051","45,239",492.42,336,"41,442.43","4,542.52",58.77,40.32,2.24,0.3,36.9,34.8,1003143,46678,94813,9785,6588,3804,5.3,3.6,117290,45.2,,
24-01-2023,"69,231","45,384",334.31,332,"41,993.26","3,710.85",56.47,40.45,2.21,0.3,37.4,30.3,1012977,45376,95053,9521,6638,3780,5.4,3.6,114615,45,,
25-01-2023,"72,667","45,617",552.41,367,"41,466.10","5,004.48",59.27,40.66,2.45,0.3,37,24.7,1023396,46098,95506,10002,6590,3664,5.3,3.5,118284,45.7,,
26-01-2023,"64,592","38,373",465.54,383,"44,444.80","5,068.48",52.69,34.2,2.55,0.3,39.6,33.4,1031982,44153,94433,9007,6113,3275,5,3.1,102965,48.7,,
27-01-2023,"69,462","43,733",493.54,400,"31,528.10","4,549.23",56.66,38.98,2.67,0.3,28.1,33.8,1040988,45143,95268,9693,5848,3440,4.7,3.2,113195,35.6,,
28-01-2023,"69,254","42,972",463.774,393,"42,824.80",4486.6,56.49,38.3,2.62,0.3,38.2,30.3,1052079,46274,94847,9594,6017,3466,4.9,3.3,112226,46.6,,
29-01-2023,"67,741","36,869",453.22,360,"42,882.90",5111.8,55.25,32.86,2.4,0.3,38.2,29.9,1060022,46062,93803,9427,6313,3434,5.1,3.2,104610,47.2,,
30-01-2023,"8,331","43,368",479.3,310,"35,404.60",4269.95,6.8,38.65,2.07,0.3,31.6,34.1,1069959,45106,95780,9735,6466,3723,5.2,3.5,51699,39,,
31-01-2023,"49,910","33,434",148.56,163,"24,847.50","2,437.37",40.71,29.8,1.09,0.1,22.1,28.5,1080980,43006,97130,7441,5240,3126,4.3,2.9,83344,26.8,,
01-02-2023,"66,058","41,500",319.5,287,38734.68,4132.54,53.88,36.99,1.91,0.2,34.5,16.2,719568,44636,93486,8990,5806,3286,4.7,3.1,107558,42.1,3.59,0.38
02-02-2023,"68,653","43,905",413.3,283,38888.36,4692.17,56,39.13,1.89,0.2,34.7,27.6,758056,44535,94107,8918,6366,3696,5.2,3.5,112558,42.8,3.6,0.43
03-02-2023,"67,737","42,885",445.2,315,39273.34,4659.09,55.25,38.22,2.1,0.3,35,31.3,784291,45483,94604,9229,6369,3652,5.2,3.4,110622,43.2,3.64,0.43
04-02-2023,"68,837","42,699",417.5,327,40668.31,4722.32,56.15,38.06,2.18,0.3,36.2,31.1,806138,44571,94383,9231,6333,3582,5.1,3.4,111536,44.6,3.77,0.44
05-02-2023,"66,323","39,186",415.9,331,41554.48,4737.29,54.1,34.93,2.21,0.3,37,31.5,823238,45102,93961,9087,6244,3505,5.1,3.3,105509,45.5,3.85,0.44
06-02-2023,"70,430","44,492",447.9,317,39814.24,4534.8,57.45,39.65,2.11,0.3,35.5,31.6,837674,45679,95611,9115,6440,3670,5.2,3.5,114922,43.6,3.69,0.42
07-02-2023,"70,763","44,632",413.6,339,39809.46,4394.49,57.72,39.78,2.26,0.3,35.5,30.2,854508,46904,94775,9157,6564,3721,5.3,3.5,115395,43.5,3.69,0.41
08-02-2023,"70,523","44,593",455.8,328,39469.95,4490.62,57.52,39.74,2.19,0.3,35.2,29.3,871369,46384,95925,9509,6428,3694,5.2,3.5,115116,43.3,3.65,0.42
09-02-2023,"69,982","43,955",403.5,333,39105.67,4413.92,57.08,39.18,2.22,0.3,34.9,29.9,888633,47717,96852,9559,6435,3576,5.2,3.4,113937,42.8,3.62,0.41
10-02-2023,"68,838","43,930",438.6,344,40457.05,4669.15,56.15,39.15,2.29,0.3,36.1,29.4,901710,44139,95882,9794,6380,3672,5.2,3.5,112768,44.4,3.75,0.43
11-02-2023,"67,556","42,864",445.1,363,41206.95,4817.87,55.1,38.2,2.42,0.3,36.7,31.1,914777,46999,93872,9265,6358,3646,5.2,3.4,110420,45.3,3.82,0.45
12-02-2023,"68,753","42,521",435.2,361,41340.12,4895.13,56.08,37.9,2.41,0.3,36.8,32.1,923294,45990,92716,9198,6328,3576,5.1,3.4,111274,45.5,3.83,0.45
13-02-2023,"70,546","44,984",512.1,343,39629.81,4710.51,57.54,40.09,2.29,0.3,35.3,32.6,932782,46145,94789,9539,6374,3793,5.2,3.6,115530,43.6,3.67,0.44
14-02-2023,"70,072","44,872",501.3,350,40073.5,4814.11,57.15,39.99,2.33,0.3,35.7,31.4,943700,45573,95303,9617,6488,3727,5.3,3.5,114944,44.2,3.71,0.45
15-02-2023,"69,534","44,486",438.3,332,39974.54,4307.07,56.72,39.65,2.21,0.3,35.6,32.1,954505,46992,96233,9842,6372,3810,5.2,3.6,114020,43.6,3.7,0.4
16-02-2023,"71,651","45,145",316,321,41253.98,3181.71,58.44,40.24,2.14,0.3,36.8,28.7,965174,43732,94659,6870,6562,3812,5.3,3.6,116796,43.7,3.82,0.29
17-02-2023,"70,091","44,095",333.7,339,41473,3100.61,57.17,39.3,2.26,0.3,37,21.2,975395,43990,95028,6583,6354,3668,5.2,3.5,114186,43.9,3.84,0.29
18-02-2023,"66,490","40,426",308.4,346,43992.31,3339.07,54.23,36.03,2.31,0.3,39.2,20.7,987279,43990,95028,6583,6100,3322,5,3.1,106916,46.6,4.07,0.31
19-02-2023,"67,691","39,997",433.1,364,42847.09,5106.5,55.21,35.65,2.43,0.3,38.2,22.3,995263,43990,95028,6583,6390,3526,5.2,3.3,107688,47.2,3.97,0.47
20-02-2023,"71,378","45,422",479.47,373,40275.56,"4,992.78",58.22,40.48,2.49,0.3,35.9,34,1001142,48048,95198,9675,6469,3767,5.3,3.6,116800,44.6,3.73,0.46
21-02-2023,"71,718","45,297",472.07,377,40478.63,"4,870.25",58.5,40.37,2.51,0.3,36.1,33.3,1010730,49909,96810,9508,6572,3787,5.3,3.6,117015,44.7,3.75,0.45
22-02-2023,"71,212","44,743",465.43,381,40688.95,4942.73,58.08,39.88,2.54,0.3,36.3,32.5,1021837,50343,95310,9519,6345,3728,5.2,3.5,115955,44.9,3.77,0.46
23-02-2023,"73,348","44,765",493.6,394,41644.58,"4,999.36",59.83,39.9,2.63,0.3,37.1,33,1031496,50208,94264,9455,6613,3716,5.4,3.5,118113,45.9,3.86,0.46
24-02-2023,"70,205","43,779",480.6,379,41244.92,"5,122.81",57.26,39.02,2.53,0.3,36.8,33.3,1040844,49116,95548,9644,6366,3759,5.2,3.5,113984,45.7,3.82,0.47
25-02-2023,"68,393","43,263",426.5,380,41699.38,"4,451.08",55.79,38.56,2.53,0.3,37.2,34.2,1051236,49116,95548,9644,5888,3537,4.8,3.3,111656,45.4,3.86,0.41
26-02-2023,"67,489","40,637",434.2,380,41830.99,"4,691.57",55.05,36.22,2.53,0.3,37.3,29.7,1058321,49116,95548,9644,6225,3614,5.1,3.4,108126,45.8,3.87,0.43
27-02-2023,"71,864","44,907",459.8,392,39841.34,"4,657.46",58.62,40.02,2.61,0.3,35.5,31.3,1067280,50917,94150,9475,6440,3728,5.2,3.5,116771,43.8,3.69,0.43
28-02-2023,"71,643","44,963",463.66,405,39687.94,"4,600.28",58.44,40.07,2.7,0.3,35.4,31,1076329,51427,94678,9301,6398,3686,5.2,3.5,116606,43.6,3.67,0.43
01-03-2023,"71,038","44,282",478.22,400,39977.24,"4,791.12",57.94,39.47,2.67,0.3,35.6,30.7,703209,50851,94376,9468,6351,3741,5.2,3.5,115320,44.1,3.7,0.44
02-03-2023,"71,218","45,078",513.6,388,41528.93,5216.01,58.09,40.18,2.59,0.3,37,31.9,739686,49595,96121,9811,6494,3823,5.3,3.6,116296,46,3.85,0.48
03-03-2023,"70,163","43,092",507.6,403,40841.06,5219.22,57.23,38.41,2.69,0.3,36.4,34.8,765322,50425,95581,9783,6409,3810,5.2,3.6,113255,45.4,3.78,0.48
04-03-2023,"70,067","43,515",497.9,400,35294.39,5194.04,57.15,38.78,2.67,0.3,31.5,34.8,788671,50596,95627,9628,6358,3730,5.2,3.5,113582,39.9,3.27,0.48
05-03-2023,"66,767","39,363",467.27,386,40894.26,5248.89,54.46,35.08,2.57,0.3,36.4,34.6,804359,50597,94877,9636,6633,3705,5.4,3.5,106130,45.4,3.79,0.49
06-03-2023,"66,912","40,492",514.2,372,40681.95,5149.91,54.58,36.09,2.48,0.3,36.3,35,821714,50597,94877,9636,6180,3578,5,3.4,107404,45.1,3.77,0.48
07-03-2023,"66,684","39,392",485.3,402,41809.65,5364.4402,54.39,35.11,2.68,0.3,37.3,34.3,842227,48404,95477,9563,6398,3678,5.2,3.5,106076,46.5,3.87,0.5
08-03-2023,"68,420","40,535",406.6,410,41187.88,5169.8381,55.81,36.13,2.73,0.3,36.7,35.8,852956,48548,92692,8980,6340,3739,5.1,3.5,108955,45.7,3.81,0.48
09-03-2023,"67,245","41,686",439.9,404,41257.91,5204.8,54.85,37.15,2.69,0.3,36.8,34.5,860411,47379,94167,9445,6295,3721,5.1,3.5,108931,45.8,3.82,0.48
10-03-2023,"64,193","40,309",500.1,408,39883.46,5103.3848,52.36,35.93,2.72,0.3,35.5,34.7,875024,50414,93411,9602,5823,3383,4.7,3.2,104502,44.3,3.69,0.47
11-03-2023,"66,600","40,937",496.9,399,39888.74,5013.0243,54.32,36.49,2.66,0.3,35.6,34,890768,47961,94325,9647,5809,3334,4.7,3.1,107537,44.2,3.69,0.46
12-03-2023,"64,013","38,511",471.5,393,41255.5,4982.7197,52.21,34.32,2.62,0.3,36.8,33.4,901237,48933,94607,9400,5786,3172,4.7,3,102524,45.5,3.82,0.46
13-03-2023,"69,687","44,795",496.3,393,39250.96,4814.17,56.84,39.92,2.62,0.3,35,33.2,912730,49104,95399,9594,6169,3733,5,3.5,114482,43.4,3.63,0.45
14-03-2023,"69,262","44,317",497.8,379,39061.58,4797.7,56.49,39.5,2.53,0.3,34.8,32.1,925868,48062,95311,9695,6247,3732,5.1,3.5,113579,43.2,3.62,0.44
15-03-2023,"70,468","45,108",480.2,383,39801.27,4883.27,57.48,40.2,2.55,0.3,35.5,32,937966,49436,95795,9421,6212,3776,5,3.6,115576,44,3.69,0.45
16-03-2023,"70,850","43,183",457.1,402,39278.86,4934.87,57.79,38.49,2.68,0.3,35,32.6,948155,54598,94036,9384,6576,3506,5.3,3.3,114033,43.6,3.64,0.46
17-03-2023,"70,831","45,149",428.5,405,40489.73,4979.83,57.77,40.24,2.7,0.3,36.1,32.9,959215,50503,94981,9765,6428,3701,5.2,3.5,115980,44.8,3.75,0.46
18-03-2023,"69,262","41,592",453.7,419,39629.65,4941.62,56.49,37.07,2.79,0.3,35.3,33.2,971152,53607,93967,9148,6306,3396,5.1,3.2,110854,43.9,3.67,0.46
19-03-2023,"65,286","37,916",380.4,422,40800.08,4941.03,53.25,33.79,2.81,0.3,36.4,32.9,982358,50924,95593,8929,6066,3347,4.9,3.2,103202,45.1,3.78,0.46
20-03-2023,"68,727","43,153",401.3,399,38273.74,4592.56,56.06,38.46,2.66,0.3,34.1,32.9,990466,50642,97952,9097,6422,3698,5.2,3.5,111880,42.3,3.54,0.43
21-03-2023,"66,526","40,989",462.8,377,38637.56,4993.27,54.26,36.53,2.51,0.3,34.4,30.6,1003548,51708,94062,9004,6222,3423,5.1,3.2,107515,43,3.58,0.46
22-03-2023,"69,819","42,588",484.96,408,39785.2,5190.58,56.95,37.96,2.72,0.3,35.5,33.3,1013418,51011,93809,9462,6279,3659,5.1,3.5,112407,44.3,3.68,0.48
23-03-2023,"70,343","43,833",469.28,404,39889.01,5194.54,57.38,39.07,2.69,0.3,35.6,34.6,1023024,51305,96062,9413,6292,3725,5.1,3.5,114176,44.4,3.69,0.48
24-03-2023,"67,790","40,302",468.64,408,39141.03,5135.51,55.29,35.92,2.72,0.3,34.9,34.6,1031530,54187,95253,9148,6315,3398,5.1,3.2,108092,43.6,3.62,0.48
25-03-2023,"67,944","41,591",495.48,409,40181.23,5083.67,55.42,37.07,2.73,0.3,35.8,34.2,1040469,54187,95253,9148,6225,3563,5.1,3.4,109535,44.6,3.72,0.47
26-03-2023,"64,141","37,710",398.13,404,40786.5,5017.87,52.32,33.61,2.69,0.3,36.4,33.9,1048627,54187,95253,9148,5951,3296,4.8,3.1,101851,45.1,3.78,0.46
27-03-2023,"68,277","42,660",464.18,402,39751.07,4908.49,55.69,38.02,2.68,0.3,35.4,33.5,1056233,52095,95071,9162,6126,3624,5,3.4,110937,44,3.68,0.45
28-03-2023,"69,152","42,939",452.11,408,39954.15,4958.48,56.4,38.27,2.72,0.3,35.6,32.7,1069204,51452,95662,9269,6149,3546,5,3.3,112091,44.3,3.7,0.46
29-03-2023,"67,733","42,727",466.23,402,40184.17,4805.1,55.25,38.08,2.68,0.3,35.8,33.1,1078037,51068,96945,9088,5841,3486,4.7,3.3,110460,44.3,3.72,0.44
30-03-2023,"59,659","33,932",330.58,418,37185.91,4432.15,48.66,30.24,2.79,0.3,33.1,32,1087751,56958,93787,8434,5392,2583,4.4,2.4,93591,41.1,3.44,0.41
31-03-2023,"61,844","37,278",348.69,442,39256.26,4224.24,50.44,33.22,2.95,0.4,35,29.5,1094942,54844,93779,8594,5767,3009,4.7,2.8,99122,42.9,3.63,0.39
01-04-2023,"66,794","38,092",390.1,444,38316.07,4510.78,54.48,33.95,2.96,0.4,34.1,28.2,697664,54931,90633,8623,6075,3113,4.9,2.9,104886,42.3,3.55,0.42
02-04-2023,"65,054","37,582",444.29,407,40023.26,5132.51,53.06,33.5,2.71,0.3,35.7,30.1,725321,49990,93263,8901,6072,3377,4.9,3.2,102636,44.5,3.71,0.48
03-04-2023,"70,030","43,763",464.3,381,39054.62,4955.67,57.12,39,2.54,0.3,34.8,34.2,748805,49045,96375,9183,6241,3626,5.1,3.4,113793,43.4,3.62,0.46
04-04-2023,"69,864","42,703",469.6,371,39326.07,5028.2,56.99,38.06,2.47,0.3,35,33,766256,50498,96007,9218,6223,3587,5.1,3.4,112567,43.7,3.64,0.47
